#CHROM	POS	TLL102
TLL102_opera_contig_232	259	105
TLL102_opera_contig_232	260	109
TLL102_opera_contig_232	261	109
TLL102_opera_contig_232	262	111
TLL102_opera_contig_232	263	113
TLL102_opera_contig_232	264	113
TLL102_opera_contig_232	265	112
TLL102_opera_contig_232	266	116
TLL102_opera_contig_232	267	116
TLL102_opera_contig_232	268	118
TLL102_opera_contig_232	269	119
TLL102_opera_contig_232	270	116
TLL102_opera_contig_232	271	116
TLL102_opera_contig_232	272	117
TLL102_opera_contig_232	273	113
TLL102_opera_contig_232	274	113
TLL102_opera_contig_232	275	111
TLL102_opera_contig_232	276	111
TLL102_opera_contig_232	277	111
TLL102_opera_contig_232	278	110
TLL102_opera_contig_232	279	110
TLL102_opera_contig_232	280	112
TLL102_opera_contig_232	281	109
TLL102_opera_contig_232	282	109
TLL102_opera_contig_232	283	107
TLL102_opera_contig_232	284	107
TLL102_opera_contig_232	285	103
TLL102_opera_contig_232	286	101
TLL102_opera_contig_232	287	101
TLL102_opera_contig_232	288	103
TLL102_opera_contig_232	289	104
TLL102_opera_contig_232	290	106
TLL102_opera_contig_232	291	106
TLL102_opera_contig_232	292	106
TLL102_opera_contig_232	293	106
TLL102_opera_contig_232	294	105
TLL102_opera_contig_232	295	105
TLL102_opera_contig_232	296	106
TLL102_opera_contig_232	297	105
TLL102_opera_contig_232	298	105
TLL102_opera_contig_232	299	102
TLL102_opera_contig_232	300	101
TLL102_opera_contig_232	301	100
TLL102_opera_contig_232	302	100
TLL102_opera_contig_232	303	100
TLL102_opera_contig_232	304	101
TLL102_opera_contig_232	305	101
TLL102_opera_contig_232	306	99
TLL102_opera_contig_232	307	99
TLL102_opera_contig_232	308	99
TLL102_opera_contig_232	309	98
TLL102_opera_contig_232	310	98
TLL102_opera_contig_232	311	95
TLL102_opera_contig_232	312	95
TLL102_opera_contig_232	313	95
TLL102_opera_contig_232	314	91
TLL102_opera_contig_232	315	90
TLL102_opera_contig_232	316	90
TLL102_opera_contig_232	317	93
TLL102_opera_contig_232	318	93
TLL102_opera_contig_232	319	93
TLL102_opera_contig_232	320	92
TLL102_opera_contig_232	321	92
TLL102_opera_contig_232	322	94
TLL102_opera_contig_232	323	93
TLL102_opera_contig_232	324	95
TLL102_opera_contig_232	325	95
TLL102_opera_contig_232	326	96
TLL102_opera_contig_232	327	96
TLL102_opera_contig_232	328	97
TLL102_opera_contig_232	329	96
TLL102_opera_contig_232	330	97
TLL102_opera_contig_232	331	99
TLL102_opera_contig_232	332	99
TLL102_opera_contig_232	333	99
TLL102_opera_contig_232	334	97
TLL102_opera_contig_232	335	97
TLL102_opera_contig_232	336	96
TLL102_opera_contig_232	337	95
TLL102_opera_contig_232	338	92
TLL102_opera_contig_232	339	91
TLL102_opera_contig_232	340	91
TLL102_opera_contig_232	341	91
TLL102_opera_contig_232	342	91
TLL102_opera_contig_232	343	93
TLL102_opera_contig_232	344	93
TLL102_opera_contig_232	345	89
TLL102_opera_contig_232	346	88
TLL102_opera_contig_232	347	87
TLL102_opera_contig_232	348	85
TLL102_opera_contig_232	349	85
TLL102_opera_contig_232	350	85
TLL102_opera_contig_232	351	85
TLL102_opera_contig_232	352	87
TLL102_opera_contig_232	353	85
TLL102_opera_contig_232	354	82
TLL102_opera_contig_232	355	82
TLL102_opera_contig_232	356	82
TLL102_opera_contig_232	357	84
TLL102_opera_contig_232	358	85
TLL102_opera_contig_232	359	86
TLL102_opera_contig_232	360	84
TLL102_opera_contig_232	361	84
TLL102_opera_contig_232	362	84
TLL102_opera_contig_232	363	83
TLL102_opera_contig_232	364	81
TLL102_opera_contig_232	365	81
TLL102_opera_contig_232	366	78
TLL102_opera_contig_232	367	74
TLL102_opera_contig_232	368	74
TLL102_opera_contig_232	369	74
TLL102_opera_contig_232	370	70
TLL102_opera_contig_232	371	69
TLL102_opera_contig_232	372	69
TLL102_opera_contig_232	373	67
TLL102_opera_contig_232	374	65
TLL102_opera_contig_232	375	65
TLL102_opera_contig_232	376	65
TLL102_opera_contig_232	377	63
TLL102_opera_contig_232	378	64
TLL102_opera_contig_232	379	63
TLL102_opera_contig_232	380	62
TLL102_opera_contig_232	381	62
TLL102_opera_contig_232	382	51
TLL102_opera_contig_232	383	49
TLL102_opera_contig_232	384	49
TLL102_opera_contig_232	385	47
TLL102_opera_contig_232	386	49
TLL102_opera_contig_232	387	49
TLL102_opera_contig_232	388	47
TLL102_opera_contig_232	389	46
TLL102_opera_contig_232	390	46
TLL102_opera_contig_232	391	46
TLL102_opera_contig_232	392	46
TLL102_opera_contig_232	393	44
TLL102_opera_contig_232	394	41
TLL102_opera_contig_232	395	40
TLL102_opera_contig_232	396	40
TLL102_opera_contig_232	397	40
TLL102_opera_contig_232	398	40
TLL102_opera_contig_232	399	40
TLL102_opera_contig_232	400	40
TLL102_opera_contig_232	401	40
TLL102_opera_contig_232	402	40
TLL102_opera_contig_232	403	39
TLL102_opera_contig_232	404	38
TLL102_opera_contig_232	405	38
TLL102_opera_contig_232	406	38
TLL102_opera_contig_232	407	38
TLL102_opera_contig_232	408	38
TLL102_opera_contig_232	409	38
TLL102_opera_contig_232	410	38
TLL102_opera_contig_232	411	38
TLL102_opera_contig_232	412	38
TLL102_opera_contig_232	413	38
TLL102_opera_contig_232	414	38
TLL102_opera_contig_232	415	41
TLL102_opera_contig_232	416	41
TLL102_opera_contig_232	417	41
TLL102_opera_contig_232	418	39
TLL102_opera_contig_232	419	39
TLL102_opera_contig_232	420	39
TLL102_opera_contig_232	421	39
TLL102_opera_contig_232	422	39
TLL102_opera_contig_232	423	38
TLL102_opera_contig_232	424	38
TLL102_opera_contig_232	425	38
TLL102_opera_contig_232	426	38
TLL102_opera_contig_232	427	38
TLL102_opera_contig_232	428	38
TLL102_opera_contig_232	429	40
TLL102_opera_contig_232	430	38
TLL102_opera_contig_232	431	38
TLL102_opera_contig_232	432	39
TLL102_opera_contig_232	433	39
TLL102_opera_contig_232	434	37
TLL102_opera_contig_232	435	37
TLL102_opera_contig_232	436	37
TLL102_opera_contig_232	437	37
TLL102_opera_contig_232	438	39
TLL102_opera_contig_232	439	39
TLL102_opera_contig_232	440	39
TLL102_opera_contig_232	441	39
TLL102_opera_contig_232	442	40
TLL102_opera_contig_232	443	40
TLL102_opera_contig_232	444	44
TLL102_opera_contig_232	445	44
TLL102_opera_contig_232	446	43
TLL102_opera_contig_232	447	47
TLL102_opera_contig_232	448	47
TLL102_opera_contig_232	449	46
TLL102_opera_contig_232	450	46
TLL102_opera_contig_232	451	46
TLL102_opera_contig_232	452	45
TLL102_opera_contig_232	453	43
TLL102_opera_contig_232	454	43
TLL102_opera_contig_232	455	42
TLL102_opera_contig_232	456	42
TLL102_opera_contig_232	457	42
TLL102_opera_contig_232	458	40
TLL102_opera_contig_232	459	41
TLL102_opera_contig_232	460	42
TLL102_opera_contig_232	461	42
TLL102_opera_contig_232	462	41
TLL102_opera_contig_232	463	46
TLL102_opera_contig_232	464	46
TLL102_opera_contig_232	465	46
TLL102_opera_contig_232	466	46
TLL102_opera_contig_232	467	45
TLL102_opera_contig_232	468	44
TLL102_opera_contig_232	469	44
TLL102_opera_contig_232	470	44
TLL102_opera_contig_232	471	44
TLL102_opera_contig_232	472	44
TLL102_opera_contig_232	473	42
TLL102_opera_contig_232	474	42
TLL102_opera_contig_232	475	43
TLL102_opera_contig_232	476	45
TLL102_opera_contig_232	477	46
TLL102_opera_contig_232	478	46
TLL102_opera_contig_232	479	46
TLL102_opera_contig_232	480	48
TLL102_opera_contig_232	481	48
TLL102_opera_contig_232	482	48
TLL102_opera_contig_232	483	50
TLL102_opera_contig_232	484	50
TLL102_opera_contig_232	485	50
TLL102_opera_contig_232	486	50
TLL102_opera_contig_232	487	52
TLL102_opera_contig_232	488	52
TLL102_opera_contig_232	489	51
TLL102_opera_contig_232	490	50
TLL102_opera_contig_232	491	50
TLL102_opera_contig_232	492	50
TLL102_opera_contig_232	493	50
TLL102_opera_contig_232	494	51
TLL102_opera_contig_232	495	51
TLL102_opera_contig_232	496	53
TLL102_opera_contig_232	497	53
TLL102_opera_contig_232	498	53
TLL102_opera_contig_232	499	53
TLL102_opera_contig_232	500	53
TLL102_opera_contig_232	501	53
TLL102_opera_contig_232	502	55
TLL102_opera_contig_232	503	51
TLL102_opera_contig_232	504	51
TLL102_opera_contig_232	505	50
TLL102_opera_contig_232	506	50
TLL102_opera_contig_232	507	48
TLL102_opera_contig_232	508	50
TLL102_opera_contig_232	509	49
TLL102_opera_contig_232	510	47
TLL102_opera_contig_232	511	47
TLL102_opera_contig_232	512	47
TLL102_opera_contig_232	513	49
TLL102_opera_contig_232	514	52
TLL102_opera_contig_232	515	52
TLL102_opera_contig_232	516	51
TLL102_opera_contig_232	517	51
TLL102_opera_contig_232	518	52
TLL102_opera_contig_232	519	52
TLL102_opera_contig_232	520	52
TLL102_opera_contig_232	521	53
TLL102_opera_contig_232	522	55
TLL102_opera_contig_232	523	56
TLL102_opera_contig_232	524	56
TLL102_opera_contig_232	525	58
TLL102_opera_contig_232	526	58
TLL102_opera_contig_232	527	60
TLL102_opera_contig_232	528	60
TLL102_opera_contig_232	529	59
TLL102_opera_contig_232	530	59
TLL102_opera_contig_232	531	59
TLL102_opera_contig_232	532	59
TLL102_opera_contig_232	533	59
TLL102_opera_contig_232	534	57
TLL102_opera_contig_232	535	57
TLL102_opera_contig_232	536	57
TLL102_opera_contig_232	537	57
TLL102_opera_contig_232	538	57
TLL102_opera_contig_232	539	57
TLL102_opera_contig_232	540	57
TLL102_opera_contig_232	541	58
TLL102_opera_contig_232	542	58
TLL102_opera_contig_232	543	60
TLL102_opera_contig_232	544	60
TLL102_opera_contig_232	545	60
TLL102_opera_contig_232	546	60
TLL102_opera_contig_232	547	64
TLL102_opera_contig_232	548	64
TLL102_opera_contig_232	549	64
TLL102_opera_contig_232	550	64
TLL102_opera_contig_232	551	64
TLL102_opera_contig_232	552	64
TLL102_opera_contig_232	553	60
TLL102_opera_contig_232	554	60
TLL102_opera_contig_232	555	62
TLL102_opera_contig_232	556	68
TLL102_opera_contig_232	557	68
TLL102_opera_contig_232	558	64
TLL102_opera_contig_232	559	66
TLL102_opera_contig_232	560	70
TLL102_opera_contig_232	561	70
TLL102_opera_contig_232	562	70
TLL102_opera_contig_232	563	70
TLL102_opera_contig_232	564	70
TLL102_opera_contig_232	565	70
TLL102_opera_contig_232	566	67
TLL102_opera_contig_232	567	67
TLL102_opera_contig_232	568	67
TLL102_opera_contig_232	569	67
TLL102_opera_contig_232	570	67
TLL102_opera_contig_232	571	67
TLL102_opera_contig_232	572	69
TLL102_opera_contig_232	573	69
TLL102_opera_contig_232	574	69
TLL102_opera_contig_232	575	69
TLL102_opera_contig_232	576	69
TLL102_opera_contig_232	577	69
TLL102_opera_contig_232	578	69
TLL102_opera_contig_232	579	69
TLL102_opera_contig_232	580	69
TLL102_opera_contig_232	581	69
TLL102_opera_contig_232	582	72
TLL102_opera_contig_232	583	72
TLL102_opera_contig_232	584	70
TLL102_opera_contig_232	585	70
TLL102_opera_contig_232	586	68
TLL102_opera_contig_232	587	68
TLL102_opera_contig_232	588	68
TLL102_opera_contig_232	589	66
TLL102_opera_contig_232	590	66
TLL102_opera_contig_232	591	64
TLL102_opera_contig_232	592	66
TLL102_opera_contig_232	593	65
TLL102_opera_contig_232	594	65
TLL102_opera_contig_232	595	65
TLL102_opera_contig_232	596	63
TLL102_opera_contig_232	597	63
TLL102_opera_contig_232	598	63
TLL102_opera_contig_232	599	61
TLL102_opera_contig_232	600	62
TLL102_opera_contig_232	601	62
TLL102_opera_contig_232	602	62
TLL102_opera_contig_232	603	62
TLL102_opera_contig_232	604	62
TLL102_opera_contig_232	605	62
TLL102_opera_contig_232	606	62
TLL102_opera_contig_232	607	62
TLL102_opera_contig_232	608	62
TLL102_opera_contig_232	609	62
TLL102_opera_contig_232	610	61
TLL102_opera_contig_232	611	60
TLL102_opera_contig_232	612	60
TLL102_opera_contig_232	613	60
TLL102_opera_contig_232	614	58
TLL102_opera_contig_232	615	58
TLL102_opera_contig_232	616	58
TLL102_opera_contig_232	617	58
TLL102_opera_contig_232	618	58
TLL102_opera_contig_232	619	59
TLL102_opera_contig_232	620	59
TLL102_opera_contig_232	621	60
TLL102_opera_contig_232	622	61
TLL102_opera_contig_232	623	59
TLL102_opera_contig_232	624	54
TLL102_opera_contig_232	625	54
TLL102_opera_contig_232	626	54
TLL102_opera_contig_232	627	54
TLL102_opera_contig_232	628	54
TLL102_opera_contig_232	629	54
TLL102_opera_contig_232	630	56
TLL102_opera_contig_232	631	56
TLL102_opera_contig_232	632	56
TLL102_opera_contig_232	633	57
TLL102_opera_contig_232	634	58
TLL102_opera_contig_232	635	58
TLL102_opera_contig_232	636	52
TLL102_opera_contig_232	637	55
TLL102_opera_contig_232	638	53
TLL102_opera_contig_232	639	53
TLL102_opera_contig_232	640	56
TLL102_opera_contig_232	641	56
TLL102_opera_contig_232	642	56
TLL102_opera_contig_232	643	56
TLL102_opera_contig_232	644	55
TLL102_opera_contig_232	645	57
TLL102_opera_contig_232	646	56
TLL102_opera_contig_232	647	57
TLL102_opera_contig_232	648	57
TLL102_opera_contig_232	649	57
TLL102_opera_contig_232	650	57
TLL102_opera_contig_232	651	57
TLL102_opera_contig_232	652	58
TLL102_opera_contig_232	653	56
TLL102_opera_contig_232	654	57
TLL102_opera_contig_232	655	57
TLL102_opera_contig_232	656	57
TLL102_opera_contig_232	657	53
TLL102_opera_contig_232	658	48
TLL102_opera_contig_232	659	47
TLL102_opera_contig_232	660	47
TLL102_opera_contig_232	661	47
TLL102_opera_contig_232	662	47
TLL102_opera_contig_232	663	47
TLL102_opera_contig_232	664	43
TLL102_opera_contig_232	665	42
TLL102_opera_contig_232	666	42
TLL102_opera_contig_232	667	40
TLL102_opera_contig_232	668	40
TLL102_opera_contig_232	669	42
TLL102_opera_contig_232	670	42
TLL102_opera_contig_232	671	42
TLL102_opera_contig_232	672	40
TLL102_opera_contig_232	673	37
TLL102_opera_contig_232	674	36
TLL102_opera_contig_232	675	36
TLL102_opera_contig_232	676	36
TLL102_opera_contig_232	677	34
TLL102_opera_contig_232	678	34
TLL102_opera_contig_232	679	34
TLL102_opera_contig_232	680	34
TLL102_opera_contig_232	681	32
TLL102_opera_contig_232	682	32
TLL102_opera_contig_232	683	33
TLL102_opera_contig_232	684	33
TLL102_opera_contig_232	685	33
TLL102_opera_contig_232	686	33
TLL102_opera_contig_232	687	33
TLL102_opera_contig_232	688	33
TLL102_opera_contig_232	689	36
TLL102_opera_contig_232	690	36
TLL102_opera_contig_232	691	35
TLL102_opera_contig_232	692	35
TLL102_opera_contig_232	693	35
TLL102_opera_contig_232	694	35
TLL102_opera_contig_232	695	35
TLL102_opera_contig_232	696	36
TLL102_opera_contig_232	697	36
TLL102_opera_contig_232	698	36
TLL102_opera_contig_232	699	36
TLL102_opera_contig_232	700	36
TLL102_opera_contig_232	701	37
TLL102_opera_contig_232	702	37
TLL102_opera_contig_232	703	35
TLL102_opera_contig_232	704	35
TLL102_opera_contig_232	705	35
TLL102_opera_contig_232	706	35
TLL102_opera_contig_232	707	35
TLL102_opera_contig_232	708	35
TLL102_opera_contig_232	709	35
TLL102_opera_contig_232	710	35
TLL102_opera_contig_232	711	35
TLL102_opera_contig_232	712	35
TLL102_opera_contig_232	713	35
TLL102_opera_contig_232	714	39
TLL102_opera_contig_232	715	39
TLL102_opera_contig_232	716	39
TLL102_opera_contig_232	717	41
TLL102_opera_contig_232	718	41
TLL102_opera_contig_232	719	44
TLL102_opera_contig_232	720	44
TLL102_opera_contig_232	721	46
TLL102_opera_contig_232	722	46
TLL102_opera_contig_232	723	46
TLL102_opera_contig_232	724	46
TLL102_opera_contig_232	725	48
TLL102_opera_contig_232	726	48
TLL102_opera_contig_232	727	48
TLL102_opera_contig_232	728	48
TLL102_opera_contig_232	729	48
TLL102_opera_contig_232	730	46
TLL102_opera_contig_232	731	47
TLL102_opera_contig_232	732	45
TLL102_opera_contig_232	733	43
TLL102_opera_contig_232	734	43
TLL102_opera_contig_232	735	44
TLL102_opera_contig_232	736	43
TLL102_opera_contig_232	737	43
TLL102_opera_contig_232	738	44
TLL102_opera_contig_232	739	44
TLL102_opera_contig_232	740	45
TLL102_opera_contig_232	741	45
TLL102_opera_contig_232	742	46
TLL102_opera_contig_232	743	46
TLL102_opera_contig_232	744	46
TLL102_opera_contig_232	745	48
TLL102_opera_contig_232	746	48
TLL102_opera_contig_232	747	48
TLL102_opera_contig_232	748	51
TLL102_opera_contig_232	749	47
TLL102_opera_contig_232	750	47
TLL102_opera_contig_232	751	47
TLL102_opera_contig_232	752	47
TLL102_opera_contig_232	753	47
TLL102_opera_contig_232	754	49
TLL102_opera_contig_232	755	49
TLL102_opera_contig_232	756	49
TLL102_opera_contig_232	757	49
TLL102_opera_contig_232	758	50
TLL102_opera_contig_232	759	52
TLL102_opera_contig_232	760	52
TLL102_opera_contig_232	761	52
TLL102_opera_contig_232	762	52
TLL102_opera_contig_232	763	52
TLL102_opera_contig_232	764	52
TLL102_opera_contig_232	765	51
TLL102_opera_contig_232	766	51
TLL102_opera_contig_232	767	52
TLL102_opera_contig_232	768	52
TLL102_opera_contig_232	769	53
TLL102_opera_contig_232	770	53
TLL102_opera_contig_232	771	53
TLL102_opera_contig_232	772	51
TLL102_opera_contig_232	773	51
TLL102_opera_contig_232	774	51
TLL102_opera_contig_232	775	52
TLL102_opera_contig_232	776	52
TLL102_opera_contig_232	777	52
TLL102_opera_contig_232	778	54
TLL102_opera_contig_232	779	54
TLL102_opera_contig_232	780	52
TLL102_opera_contig_232	781	52
TLL102_opera_contig_232	782	52
TLL102_opera_contig_232	783	52
TLL102_opera_contig_232	784	49
TLL102_opera_contig_232	785	49
TLL102_opera_contig_232	786	45
TLL102_opera_contig_232	787	44
TLL102_opera_contig_232	788	45
TLL102_opera_contig_232	789	45
TLL102_opera_contig_232	790	45
TLL102_opera_contig_232	791	42
TLL102_opera_contig_232	792	42
TLL102_opera_contig_232	793	42
TLL102_opera_contig_232	794	42
TLL102_opera_contig_232	795	43
TLL102_opera_contig_232	796	43
TLL102_opera_contig_232	797	42
TLL102_opera_contig_232	798	41
TLL102_opera_contig_232	799	42
TLL102_opera_contig_232	800	44
TLL102_opera_contig_232	801	44
TLL102_opera_contig_232	802	44
TLL102_opera_contig_232	803	43
TLL102_opera_contig_232	804	43
TLL102_opera_contig_232	805	43
TLL102_opera_contig_232	806	43
TLL102_opera_contig_232	807	43
TLL102_opera_contig_232	808	43
TLL102_opera_contig_232	809	43
TLL102_opera_contig_232	810	45
TLL102_opera_contig_232	811	45
TLL102_opera_contig_232	812	46
TLL102_opera_contig_232	813	46
TLL102_opera_contig_232	814	50
TLL102_opera_contig_232	815	48
TLL102_opera_contig_232	816	49
TLL102_opera_contig_232	817	50
TLL102_opera_contig_232	818	52
TLL102_opera_contig_232	819	52
TLL102_opera_contig_232	820	52
TLL102_opera_contig_232	821	52
