#CHROM	POS	TLL62
TLL75_opera_contig_6_provirus_3_83774	21456	318
TLL75_opera_contig_6_provirus_3_83774	21457	315
TLL75_opera_contig_6_provirus_3_83774	21458	314
TLL75_opera_contig_6_provirus_3_83774	21459	316
TLL75_opera_contig_6_provirus_3_83774	21460	316
TLL75_opera_contig_6_provirus_3_83774	21461	316
TLL75_opera_contig_6_provirus_3_83774	21462	319
TLL75_opera_contig_6_provirus_3_83774	21463	320
TLL75_opera_contig_6_provirus_3_83774	21464	309
TLL75_opera_contig_6_provirus_3_83774	21465	312
TLL75_opera_contig_6_provirus_3_83774	21466	307
TLL75_opera_contig_6_provirus_3_83774	21467	307
TLL75_opera_contig_6_provirus_3_83774	21468	310
TLL75_opera_contig_6_provirus_3_83774	21469	316
TLL75_opera_contig_6_provirus_3_83774	21470	316
TLL75_opera_contig_6_provirus_3_83774	21471	316
TLL75_opera_contig_6_provirus_3_83774	21472	315
TLL75_opera_contig_6_provirus_3_83774	21473	316
TLL75_opera_contig_6_provirus_3_83774	21474	315
TLL75_opera_contig_6_provirus_3_83774	21475	318
TLL75_opera_contig_6_provirus_3_83774	21476	317
TLL75_opera_contig_6_provirus_3_83774	21477	318
TLL75_opera_contig_6_provirus_3_83774	21478	315
TLL75_opera_contig_6_provirus_3_83774	21479	315
TLL75_opera_contig_6_provirus_3_83774	21480	310
TLL75_opera_contig_6_provirus_3_83774	21481	308
TLL75_opera_contig_6_provirus_3_83774	21482	309
TLL75_opera_contig_6_provirus_3_83774	21483	306
TLL75_opera_contig_6_provirus_3_83774	21484	307
TLL75_opera_contig_6_provirus_3_83774	21485	308
TLL75_opera_contig_6_provirus_3_83774	21486	310
TLL75_opera_contig_6_provirus_3_83774	21487	324
TLL75_opera_contig_6_provirus_3_83774	21488	331
TLL75_opera_contig_6_provirus_3_83774	21489	335
TLL75_opera_contig_6_provirus_3_83774	21490	340
TLL75_opera_contig_6_provirus_3_83774	21491	340
TLL75_opera_contig_6_provirus_3_83774	21492	342
TLL75_opera_contig_6_provirus_3_83774	21493	342
TLL75_opera_contig_6_provirus_3_83774	21494	344
TLL75_opera_contig_6_provirus_3_83774	21495	343
TLL75_opera_contig_6_provirus_3_83774	21496	346
TLL75_opera_contig_6_provirus_3_83774	21497	344
TLL75_opera_contig_6_provirus_3_83774	21498	342
TLL75_opera_contig_6_provirus_3_83774	21499	339
